twitter_uid,ght_uid
916483604,77387
784770,2194586
308314815,452528
122073649,218426
14914177,61907
963250632,36099
115951032,2595748
2491524012,6827157
65480816,109611
765174214777249792,7116189
24356039,54004
61523,14343
224174170,2820459
38668745,15986
19149675,502419
361385033,3376992
108091310,1573127
937763623,2961315
111393595,265778
266275545,44166
12951352,10529
2472138853,5051520
7483052,414820
562076385,8241479
13589932,2692206
989929922,143389
63250041,693735
2714553804,7638238
867880340,3115839
129835698,138491
167773025,10356137
3414048620,8770617
24161889,341133
27882720,683379
2952815001,7774908
4062591,182229
23220619,11648124
70161912,578897
249114699,2179752
144816644,597415
1166613031360651264,935927
138734296,1032026
854932032,369389
1571352954,480507
15384994,6520196
2863271,3256654
14307900,1048436
79601369,1392282
51039889,161639
16811339,292044
909879224,181469
3042402568,1188423
1451308369,2878494
722183294,3688656
19062604,68576
73806544,77445
361061265,1164428
37045252,2570237
1264355641,2421558
5376082,247929
47935007,285396
62806976,7305882
746655644736839680,11788349
14650360,67834
3653441354,31003916
266651655,4609619
316929649,1141665
1013771234637737985,10161035
444110163,2993819
2902366418,8298229
2517417690,5193301
108889314,3885550
130617209,3655290
510602312,12520351
135783488,7798664
560309805,1245708
24075855,8715595
80014548,1864686
2573677303,143137
36493,76487
1003839292773367810,19327860
147941357,137048
2836176063,1555172
246833721,384455
1083376257914626049,1516442
902432724,3659250
2972273603,8405121
54888989,12526
1589465558,3861602
795896486,1026473
507711979,3420747
80638557,249329
1017073692918943744,3372436
275143631,2875180
19879859,139174
2968085152,9872816
124036492,347372
101951644,1392472
7760362,108815
3351046283,6171995
380719924,2018364
22586556,1635789
1002479173,66706
323922351,7621914
12556702,15361
7468772,200702
1565204082,285622
1170533988,112297
2425713866,1803208
112982284,1105281
39720751,707079
15017164,728965
729305149,10831551
458808076,308407
741180976286535680,351471
47250885,5526356
62937135,1351371
88984815,61636
3065079550,7214220
1345155078,2005070
13046992,128834
947322594,1490087
186271328,215762
3262099229,3968436
252929493,884056
7232882,168760
3091735275,2079770
229656227,1279844
119855164,1504300
3292553678,1270702
209682040,8993136
819871951,646400
255954782,11331065
1024122536,60703
52400895,129362
3519850817,11409956
319124822,4526973
104069334,10651685
617987856,146899
21093055,3208167
2861380789,2266531
4567355772,1991074
2359630069,10077146
1933698540,414614
131636346,320666
180362462,3506
27832673,11987
5446842,27131
841119235346579456,3403867
310260412,925479
361673478,4024577
2718326269,4722352
16579116,155618
346908066,3081560
2788182257,842943
622914775,434165
2881140812,3836376
500528249,4591897
14138283,1364798
15970416,322910
355489890,830450
702849338016468992,974408
866096867087536130,447309
57869437,953491
15300401,432396
122775743,125570
15536076,2432542
3704278520,6712011
3960621,324365
316534649,3246611
922149583,78249
422277754,314698
3183356210,2137566
57935334,1214527
126692077,767873
9463632,233700
221688652,446852
7222592,8255
283215875,3622822
1482383048,2522707
14415242,133747
319295385,71307
69940586,859080
3307901,21304
797664290538852352,8931
5504,226136
15308189,5336
133500133,2026918
5152171,22512
14198185,1261349
277004542,2822668
488635853,1375252
937108543,2176175
1400951646,330481
33141942,387525
204245856,241547
18213299,141290
1687483159,5071182
22401317,3588632
120216503,2065361
10330212,21797
139662257,125466
14680270,4477168
14199857,141514
3030385333,7649375
48294665,2099206
13040872,32809
5959342,80017
25572019,1077404
29165927,105111
15479423,207395
33587123,161596
12210582,679380
734269271417708545,6559324
929780300678402048,537571
15419335,1374682
15332558,38934
42715919,86812
4560789095,3003124
36913021,3953282
177234244,126668
2778217249,881252
50352416,329770
36007076,547284
20940483,200573
9997222,167286
1422147973,1960110
15112313,60965
17771536,182575
18764315,1259954
15143442,517312
331037432,6764457
982847131538124800,2344367
17071122,45449
814672,113555
69851554,2458963
1601593543,938741
20062928,84188
213564204,1567932
159200453,3972960
2168385870,1488572
54742246,1071091
15761635,146187
2800428764,2653762
20883769,3878160
14722533,219208
48676930,100086
127189074,40928
2325278930,8781929
190610545,1953448
14261738,74111
49404693,212540
3382061231,7758440
868915274145300481,84733
700740464513777664,11697957
486465527,8701686
3774719063,213696
40573799,186193
749084482490081282,7656190
613566903,33521
1498625846,2112139
346312595,2466475
195046187,925487
81347742,748806
3935897599,10148335
47565623,413797
789116762986049536,46653
3629421,720817
11916032,127980
14526245,64565
3216998669,4021801
408749260,1703804
8407282,36666
71786448,3055030
16281853,5053
10224712,13090
172289153,1205413
188072066,3264653
19603,3046330
168565559,7521594
26576418,203594
8688132,400611
404753268,2952494
68123691,1137016
8178242,18676071
16925580,6760860
40380086,831314
17614119,62811
16464269,3739293
222623266,14412
1604885694,2431624
53630806,230733
15399744,80361
65902831,762155
819068593,510015
90472685,80895
60849091,2386
19549293,2112977
255934750,8649
15034396,231692
18364541,4611
7403,499831
104865825,1082135
1377158558,9610387
434656903,87039
252297255,287944
3161221021,2651837
213061053,250314
55533822,191217
248634063,419250
650013,99234
828838190702157824,4065386
4636119508,30605984
727301652894490624,1994822
3107623406,11033173
14326287,594054
15205551,437202
73080436,1955310
222457012,156331
95630180,6465843
198770002,217171
12679112,66294
710866770819678208,11864236
2892380240,6260830
17454906,1404410
784127,269492
3517661,979560
41805654,328970
11556432,5752678
139848208,1846483
164612420,35858
2969803521,5682966
15109581,116581
80722677,13152606
445737274,51944
14894225,5977060
10062312,1392209
248883268,467514
13511492,208235
21570525,2179174
122347115,3317123
16545672,232052
1149011438,2034151
6015842,17981
71813988,141660
87598262,78702
31732300,84546
46935507,300375
2507628006,735402
536926786,643784
1387081490,4102229
318084680,7233541
29056015,83788
740913,375859
21413440,120022
196152761,106493
14180371,2269102
14213578,607225
17496447,587011
19895809,713981
18775710,137245
13459,583293
119357933,9343049
17334448,9281
13455,335904
226711478,3113893
22834342,13326686
1343748871,1238501
2482112694,1828889
2245929667,1804602
4615471,20870
3997393515,114769
26531518,30464024
89157048,384236
8226742,193369
1736713411,97382
138540136,836626
1077923558,6715
137318383,3320267
2565553818,3858657
51542853,9192946
14433686,386895
3096470847,980144
250054459,1644263
29015584,369233
266710210,1382690
18538484,424250
30517433,2239011
3280595816,3106166
490713009,2305222
25672245,34607
295026145,65594
207495846,2541091
19304187,2138640
129535896,6282769
484596867,6100079
86504665,110123
1358988488,1590189
14583626,24678
380546125,1409721
70379049,9173996
2159441905,3730080
16231015,285393
547701734,4570886
14724637,73313
274072798,2248107
24208152,8873065
354807612,1351073
420179706,386137
15099054,49317
764820428,9154581
316045787,1827099
21093259,872010
231915587,2437808
15276574,738959
31618599,12566850
20707048,634906
956482165,1825357
1304186342,2880301
889773181900382208,1601844
1402734445,2808074
1679405275,1526906
292494255,305422
14310973,50537
816740422248701956,5952255
18972204,2447312
42936161,197746
14631776,27536
1378703245,3702409
15152703,257801
420636848,442085
1691501,143200
1760451,223917
2354510059,2791740
229760824,8067602
15630100,55189
11964,264108
2235132708,1218276
2229217944,3054678
11963,195913
247383704,45348
43244529,3165993
474622222,2708948
177047774,694784
39208337,12828
532375536,1997559
33441713,1196035
252130512,1015633
13588462,412753
1245442790,4710460
26787709,350014
43732370,416269
1116859555,1996638
606458940,8855822
1028166098,862079
14629399,725773
832476553107820544,264506
246793872,263097
717946830,1667597
501247029,553612
66498937,103240
367669582,1450582
19404869,7835054
178273,991723
134411523,6122440
7661142,168734
14624513,178817
2871283320,1681924
10153772,6807
14542025,2312
3282632840,6583134
105591210,125589
239362738,98175
86366917,46753
41136192,10024461
16246055,8961637
5905182,41077
19775412,290224
2417752586,3791066
457812092,7053861
563697924,281838
176371696,548118
59596027,292252
425546738,60012
52443886,2856847
840616946,4484948
16145518,11264
19849412,45184
88988465,4023074
2588345408,8569447
31684359,895446
767537864238399490,3685341
1633531832,1317811
22729165,1452294
14679078,5156
515493035,186834
11620792,4456
2556237313,10766199
79700974,10577
18080993,138676
314449910,47439
290333868,12159809
619031357,2017057
105583919,245314
37211014,4748997
12712742,2553
90463616,84011
428321636,284513
2203081140,1428372
11282722,3170497
231054441,2253674
6339112,199409
711920653939687425,12763075
109044685,2592904
2345305615,2639594
18786104,53837
41374133,181458
321047987,168690
3407055245,1381283
3256046792,8161017
143012264,30069
30654945,160463
334604386,154696
15967319,2637402
2464475712,3733803
28532360,208116
858257192,3382765
154539823,619264
15503045,22491654
324843522,6649761
75561322,4911980
228226265,10390707
2532451142,12529390
17050001,315043
1696425247,3213960
544799280,2839018
3234066418,3166849
1626972834,8730127
4862388848,2559655
1850612191,3707024
767689015562764288,1077937
768703478176714752,5543451
14164799,636947
32368946,78105
172747810,97886
96348275,1187049
908029886,10073135
623699679,65701
261648371,3887444
108891175,281505
205143993,256344
1398669174,30618270
307607557,2589462
833645423013273602,7676820
61558421,1030037
403811306,1283103
24963237,1537938
270371545,2073944
713001606,560473
89284134,23679
770254611475271681,6444893
44905290,6219953
110401902,1051976
416868575,537191
1963366524,3304886
469542473,1719435
7256962,724853
18375870,597060
18167453,8509899
388300402,2989268
17029124,2550601
259341017,3766798
3026665108,8717173
466083800,1818770
2472344869,11943595
11478832,623675
849371029,7269772
186143887,11940876
805486550,1541864
36326370,4314436
20364559,1845189
3049901,344951
1668582336,3125183
317121856,2499922
19589466,2735105
174924801,90070
903261743132102656,5934773
704780788647088128,2574536
110453843,1398827
194241682,3497754
102624048,138185
15354236,159501
4159197327,10475963
3310939745,1814175
16104762,338361
14103924,1569247
15210349,170390
11918992,134311
1289537617,75053
13394402,1498
147054709,133220
342908451,252006
13593562,348226
227576902,1218755
72859325,591642
709036525321904128,1920265
18333154,172638
1075316664,294352
2995979413,7391831
11467732,26034
954783371514826752,9490374
33909901,288048
872399605937209345,2003850
98737006,4862481
1189966273,11770898
304077388,132204
16591721,174448
3035239594,1785743
7754422,2254823
10794662,161562
14979616,1148037
15117207,2269444
2889181180,3051771
59979919,18657
288719718,2989793
19462343,88042
9470432,151941
1628777252,6646325
114734058,1203783
2957874175,2031632
50667327,1259109
776708448155234304,4980041
73900802,98938
11225402,1330476
71863908,4667437
18139399,159449
107223934,2689762
56275403,7730818
285647402,7209361
17752679,18829
220339933,1148749
639523,247780
107418058,160704
400626607,2363915
1359123146,1061384
998743912796884994,7689160
777985242,201808
3325852442,1466716
16085337,3218078
415964451,2998870
170026923,106013
151593201,884780
56203,11941
1011181,1525004
20519534,1827682
7686862,32391
15012484,215715
559840635,11650926
217225618,13726
7248892,1643
889737980,523394
5735682,17921
1128321048519368704,456457
9980902,642300
312757035,7545453
14233113,40398
423595844,243503
20982019,2546569
850037204705476608,1006401
337833254,60694
1848875034,2237417
519774953,2634275
221620905,2401627
800800359123861508,1573634
113179867,3632111
2816345753,3313222
246217424,277566
55788228,168648
63479931,5061649
863057708,3618214
2525043638,3287529
2617357248,166392
756091682437857281,2178523
33963896,1398155
19851004,148886
9445012,426100
376755611,4815502
14634603,243210
64377232,30789
2815806063,4650539
32844445,357352
2491648897,3017766
620315819,2671677
4547356769,4427764
17559473,53077
127882654,1608292
18992617,4092260
1683356204,2784857
856193516862623746,8740985
997101,169893
2504959554,2125716
6009232,3199
26488189,564167
1670725170,3858682
17196265,169900
14107672,263941
16012149,24193
925188647959150592,2252131
1293582176,35166
14147667,94801
22272883,4601174
20121016,11320411
621025436,1057411
9372812,2388102
969090906342207488,1330144
507237823,8182494
84102972,811543
53249581,256168
249332535,4243278
30045349,2868282
1008613833483739136,3972519
2231832512,3026086
15176680,2412716
143478208,8751976
49753661,9886
3410375111,8703990
90234463,155801
17992232,204236
403211181,6110952
1098319635517181952,10010746
38206459,1546149
2671131,1081322
16450908,8070606
8657772,64146
356922240,1500832
2410798578,15220912
1203174782,5303920
1222753825,2370917
1868181949,4868750
14562828,436501
1253808703,1071213
45078730,6661298
245626594,18743
3164849522,10010403
182841625,1547558
28360450,38522
3325903745,8436236
202464717,101551
620764298,2645494
1060168629784887296,3255052
708326301514354688,12833726
2766428136,1442409
20290838,448764
155192128,7653
1856344526,1428816
16825849,679555
634067388,157544
51212577,1797357
1220868860,9186231
1340015828,714234
1367608561,3145015
359261487,8362055
894655177,6742447
18341176,2121129
121560917,1638556
2237492348,7547057
173400940,6910411
2158881878,2294968
1439294018,4670465
25493270,75656
43675735,676379
985174309,144621
164789057,3560038
20996808,1183149
15445819,170692
2459781295,101657
14096953,112082
106707934,366559
952063658,1602204
33551357,194166
2541404675,2396563
97070991,346294
382900352,3894064
1493790018,4861737
289107682,4679790
